ID,Comments,EN,DE,FR,ES,PTBR,ZHS,JA
152,,and/p2 can /f1still/f0 cut a tomato.,und/p2 können danach /f1trotzedem/f0 noch eine tomate halbieren!,et/p2 peuvent /f1aussi/f0 couper une tomate.,"y,/p2 /f1aun así/f0, siguen sirviendo para los tomates.",e/p2 podem /f1ainda/f0 cortar um tomate.,и/p2 /f1всё равно/f0 могут разрезать помидор.,/p2それに/f1/f0トマトだって切れる。
,,,,,,,,
156,,"yeah, i've faced a few /c1displacers/c0 in combat.","oh ja, ich habe gegen ein par /c1ersetzer/c0 bereits gekämpft.","oui, j'ai rencontré quelques /c1clignoteurs/c0 en combat.","sí, me he enfrentado a varios /c1desplazadores/c0.","sim, enfrentei alguns /c1deslocadores/c0 em combate.","да, я сталкивался с несколькими /c1смещателями/c0 в бою.",/c1ディスプレイサー/c0とは何度か戦ったことがある。
156,,"they've got looks mean enough to kill, if you know what i mean.","können einem mit bloßem blick töten, die.",ils peuvent tuer un en un clin d'œil.,"lanzan miradas que matan, no sé si me entiendes.","eles têm uma aparência tão cruel que podem até matar, se é que me entende.","у них такой злобный вид, что убивает взглядом, если понимаешь.",彼らは殺したくなるくらい意地悪そうな顔をしているからな。
,,,,,,,,
158,,"yeah, uh.",ok so.,"oui, euh.","sí, eh...",isso mesmo.,ну да.,ああ、そうだな。
158,,don't shoot the shields.,schieße nicht auf die schilder.,ne tire pas sur les boucliers.,no dispares a los escudos.,não atire nos escudos.,не стреляй в щиты.,シールドは撃つなよ。
,,,,,,,,
159,,that /c2unbreakable aegis/c0 is an interesting artifact /p1and completely one of a kind.,der /c2unzerbrechbare aegis/c0 ist ein einzigartiger artifakt.,cette /c2égide indestructible/c0 est une relique intéressante /p1et absolument unique.,la /c2égida irrompible/c0 se trata de un artefacto curioso /p1y único en su especie.,aquela /c2égide inquebrável/c0 é um artefato interessante /p1 e completamente único.,"этот /c2несокрушимый эгид/c0 — интересный артефакт,/p1 абсолютно уникальный.",/c2不壊のアイギス/c0は興味深い遺物で、/p1#唯一無二の存在だ。
159,,it's been hopping from host to host as long as anyone around here can remember.,"so lange man sich erinnern kann, hüpfte es von einem zu anderem besizer.",elle passe d'hôte en hôte depuis une éternité.,ha ido saltando de huésped en huésped desde tiempos inmemoriales.,ela tem saltado de hospedeiro em hospedeiro desde que se tem lembrança.,"он переходит от хозяина к хозяину, сколько здесь кто-либо помнит.",聞ける限りでも、それは所有者を転々としている。
159,,i'd kill to get my paws on it.,"einest tages hoffe ich, dass es zu mir hüpft.",je ferais n'importe quoi pour mettre la main dessus.,mataría por echarle las zarpas.,eu mataria para colocar minhas patas nela.,"я бы убил, чтобы заполучить его.",所有者を倒して手に入れたい。
159,,bet it would sell for a fortune.,wäre bestimmt eine summe wert.,je parie qu'elle se vendrait une fortune.,apuesto a que la vendería por una fortuna.,aposto que conseguiria vendê-la por uma fortuna.,"уверен, он бы ушёл за целое состояние.",きっと高値で売れるね。
,,,,,,,,
160,,"/c2winged jerks/c0, am i right?","/c2geflügelte penner/c0, bin ich richtig?","des /c2tocards ailés/c0, hein ?","esos /c2cretinos alados/c0, ¿verdad?","esses /c2idiotas com asas/c0, não acha?","/c2крылатые придурки/c0, правда?",/c2翼を生やしたクズ/c0どもかい？
160,,they're not as tough as they look.,die sind nicht so hart wie sie vorgeben.,ils ne sont pas si coriaces qu'ils en ont l'air.,no son tan duros como parecen.,eles não são tão durões quanto parecem.,"они не такие крепкие, как выглядят.",連中は見た目ほど強くない。
160,,just mind all the holy stuff they toss out.,sei nur mit all dem heiligen zeug vorsichtig.,fais juste gaffe à tous les trucs bénits qu'ils balancent.,presta atención a todas las cosas sagradas que lanzan.,só preste atenção a todas as coisas sagradas que eles jogam fora.,"просто следи за всей этой святой дрянью, которую они бросают.",撃ってくる聖なるいろいろに気をつければいい。
,,,,,,,,
161,,"a word of advice? mmmmmm, suppose i can impart some wisdom.","ein ratschlag?/p2 mmmmmm, etwas weisheit habe ich da.","un petit conseil ? voyons voir, je dois avoir un truc sage à transmettre.","¿puedo darte un consejo? mmm, es un dicho que quiero compartir.","um conselho? hummmm, creio que você possa confiar bastante em minha sabedoria.","совет нужен? мммм, думаю, могу поделиться мудростью.",助言が欲しいのか？ん～～、では、知恵を授けて#進ぜよう。
161,,when chasing something you direly want.,"wenn du etwas jagst, wonach du dich sehnst.",dans ta quête de l'objet tant désiré.,"cuando persigas algo que ansías muchísimo,",ao perseguir algo que você deseja muito...,"когда гонишься за тем, чего очень хочешь,",死ぬほど欲しいのものを追いかけてる時には、
161,,beware that you not lose sight of yourself.,verliere nicht dabei dich selber.,attention à ne pas perdre de vue qui tu es.,procura no perderte de vista.,cuidado para não perder a si mesmo de vista.,не потеряй себя.,自分を見失わないようにな。
161,,was that poignant enough?,war das ergreiflich genug?,c'était assez émouvant ?,¿te ha parecido lo bastante certero?,"e então, achou comovente?",достаточно проникновенно?,ちょっとマジメ過ぎたかな？
,,,,,,,,
162,,i think those geomancers keep rearranging the floors while you're up here.,ich denke diese geomancer ändern alles während du hier oben bist.,je crois que les géomanciens réarrangent les étages quand tu es ici.,creo que los geomantes siguen reformando los pisos cuando estás aquí arriba.,parece que os geomantes reorganizam os andares enquanto você está aqui em cima. ,"думаю, эти геомансеры постоянно перестраивают этажи, пока ты здесь.",君がここにいる間、ジオマンサーたちはフロアの#地形をどんどん変えてるんだと思う。
162,,not sure for what purpose.,"wozu, weiss nicht mal ich.",je ne sais pas pourquoi.,no sé con qué propósito.,não sei direito o porquê disso.,"не знаю, зачем.",何のためだかわからんが。
,,,,,,,,
163,,it seems the /c2earthbreakers/c0 have dedicated themselves,es scheint die /c2erdbrecher/c0 zerstören nun alles,"apparemment, les /c2brise-terre/c0 se sont consacrés",parece que los /c2rompemundos/c0 se han empeñado,parece que os /c2quebra-terras/c0 se dedicaram,"похоже, /c2землеломы/c0 посвятили себя",/c2アースブレイカー/c0たちは、生涯をかけて築いた
163,,to destroying everything they built in life.,was sie im leben gebaut haben.,à la destruction de tout ce qu'ils ont construit dans la vie.,en destruir todo lo que construyeron en vida.,a destruir tudo o que construíram na vida.,"уничтожению всего, что построили при жизни.",すべての物を破壊することに取りつかれてる。
163,,"that makes them a real problem, to me.",das macht sie zu einem richtig großen problem für mich jetzt.,"ça fait d'eux un vrai problème, à mes yeux.",eso los convierte en un problema real... para mí.,"isso os torna um problema real, pelo menos para mim.",для меня это настоящая проблема.,厄介な連中だよ、個人的に。
,,,,,,,,
164,,"crafty guys, those /c2welder skullies/c0.","gerissene kerle, diese /c2schweißer skullies/c0.","ils sont habiles, ces /c2skullys soudeurs/c0.",esos /c2skully soldadores/c0 están hechos unos manitas.,"espertalhões, aqueles /c2skullys soldadores/c0.","хитрые ребята, эти /c2сварщики-скалли/c0.",/c2溶接スカル/c0、ずる賢い連中だ。
164,,something about those visors gives them a good idea of your movements.,ihr visier gibt ihnen eine gute ahnung wo du hingehst.,il y a un truc dans leur visière qui leur donne une idée de tes mouvements.,"de algún modo, sus visores les permiten vigilar tus movimientos.",algo nas viseiras deles podem monitorar os movimentos que você faz.,что-то в их визорах позволяет им отслеживать твои движения.,あのバイザーで、君の動きを読んでくるらしい。
164,,try to scramble your jig.,bleib also zickzackig.,essaie de brouiller les pistes.,trata de que tu coreografía resulte difícil de seguir.,tente se movimentar de uma forma complicada de seguir.,постарайся двигаться непредсказуемо.,上下に動いて避けるんだ。
,,,,,,,,
165,,/c6/s2*achoooo*/s0/c0,/c6/s2*achoooo*/s0/c0,/c6/s2*atchoum*/s0/c0,/c6/s2*aaachís*/s0/c0,/c6/s2*brrrr*/s0/c0,/c6/s2*апчхи*/s0/c0,/c6/s2*ハックション*/s0/c0
165,,"sorry, you're carrying a bit of cold on you.","sorry, du hast irgendwie eine kälte an dir.","désolé, ta présence a une certaine froideur.","perdona, es que desprendes cierta frialdad.","desculpe, tem uma energia meio fria em você.","прости, от тебя немного веет холодом.",悪いけど、君ちょっと冷えてないかい。
165,,got a shiver.,kriege gänsehaut.,j'ai eu un frisson.,he empezado a titiritar.,tive um arrepio.,пробрало.,悪寒がするよ。
,,,,,,,,
166,,a /c2lich/c0 then.,"hmmm, ein /c2lich/c0.",un /c2lich/c0 alors.,conque un /c2lich/c0...,"ah, então é um /c2lich/c0.","значит, /c2лич/c0.",/c2リッチ/c0か。
166,,"immortality sounds like a tempting prospect, little buddy.","unsterblichkeit ist ein interessanter prospekt, mein kleiner freund.","l'immortalité peut sembler tentante,","la inmortalidad suena tentadora, compi.","a imortalidade parece uma perspectiva tentadora, amiguinho.","бессмертие звучит заманчиво, малыш.",不老不死は魅力的な概念に聞こえるが…
166,,but i've been in the biz long enough to know,ich war aber in der biz lange genug um zu wissen,mais je connais le milieu depuis assez longtemps pour dire,pero ya llevo suficiente tiempo en el negocio como para saber,mas estou no ramo há tempo suficiente para saber,"но я достаточно долго в этом деле, чтобы знать",小さい相棒よ、長いことここにいる私にはわかる…
166,,that there's always a catch.,es gibt immer einen haken.,qu'il y a toujours une contrepartie.,que siempre hay gato encerrado.,que sempre há um grande preço a se pagar.,что всегда есть подвох.,それはいいことばかりじゃないぞ。
,,,,,,,,
167,,...sometimes i have this strange sense of deja vu.,...manchmal habe ich dieses seltsame gefühl von deja vu.,"... parfois, j'ai cette étrange sensation de déjà-vu.","a veces, tengo una extraña sensación de 'déjà vu'.",...às vezes tenho uma estranha sensação de déjà vu.,...иногда у меня возникает странное ощущение дежавю.,…ときどき妙な既視感を覚えるんだ。
